model_family,target_column,forecast_origin,draw_id,horizon,target_quarter,value
ensemble,cpi_yoy,2025Q4,91,7,2027Q3,2.7703401978866204
ensemble,cpi_yoy,2025Q4,91,8,2027Q4,2.9151105999299727
ensemble,cpi_yoy,2025Q4,92,1,2026Q1,4.923925414337925
ensemble,cpi_yoy,2025Q4,92,2,2026Q2,5.537773492487837
ensemble,cpi_yoy,2025Q4,92,3,2026Q3,5.767515062282743
ensemble,cpi_yoy,2025Q4,92,4,2026Q4,6.320099057862951
ensemble,cpi_yoy,2025Q4,92,5,2027Q1,5.25889313496088
ensemble,cpi_yoy,2025Q4,92,6,2027Q2,5.368456885476869
ensemble,cpi_yoy,2025Q4,92,7,2027Q3,4.74695751195296
ensemble,cpi_yoy,2025Q4,92,8,2027Q4,4.118820488777063
ensemble,cpi_yoy,2025Q4,93,1,2026Q1,3.3298934995616634
ensemble,cpi_yoy,2025Q4,93,2,2026Q2,2.9327350244501407
ensemble,cpi_yoy,2025Q4,93,3,2026Q3,2.6597894023908437
ensemble,cpi_yoy,2025Q4,93,4,2026Q4,3.329637848585665
ensemble,cpi_yoy,2025Q4,93,5,2027Q1,3.5536370163925035
ensemble,cpi_yoy,2025Q4,93,6,2027Q2,3.5032762370304997
ensemble,cpi_yoy,2025Q4,93,7,2027Q3,2.5622464912497374
ensemble,cpi_yoy,2025Q4,93,8,2027Q4,1.0538178486926708
ensemble,cpi_yoy,2025Q4,94,1,2026Q1,2.4951020751689628
ensemble,cpi_yoy,2025Q4,94,2,2026Q2,2.5109629502150494
ensemble,cpi_yoy,2025Q4,94,3,2026Q3,2.504275262564788
ensemble,cpi_yoy,2025Q4,94,4,2026Q4,2.2928964475358065
ensemble,cpi_yoy,2025Q4,94,5,2027Q1,2.0831712743097754
ensemble,cpi_yoy,2025Q4,94,6,2027Q2,1.325703563690033
ensemble,cpi_yoy,2025Q4,94,7,2027Q3,1.3109045572209919
ensemble,cpi_yoy,2025Q4,94,8,2027Q4,1.628295875117654
ensemble,cpi_yoy,2025Q4,95,1,2026Q1,3.0626752342823282
ensemble,cpi_yoy,2025Q4,95,2,2026Q2,2.881443573663849
ensemble,cpi_yoy,2025Q4,95,3,2026Q3,2.2174712058552726
ensemble,cpi_yoy,2025Q4,95,4,2026Q4,2.195480348776684
ensemble,cpi_yoy,2025Q4,95,5,2027Q1,2.0348017254892605
ensemble,cpi_yoy,2025Q4,95,6,2027Q2,2.8680396492334213
ensemble,cpi_yoy,2025Q4,95,7,2027Q3,3.40051147548075
ensemble,cpi_yoy,2025Q4,95,8,2027Q4,4.05667514175638
ensemble,cpi_yoy,2025Q4,96,1,2026Q1,3.556684281846806
ensemble,cpi_yoy,2025Q4,96,2,2026Q2,3.8558489644374854
ensemble,cpi_yoy,2025Q4,96,3,2026Q3,4.768191197750299
ensemble,cpi_yoy,2025Q4,96,4,2026Q4,4.862911537573121
ensemble,cpi_yoy,2025Q4,96,5,2027Q1,5.483810980180932
ensemble,cpi_yoy,2025Q4,96,6,2027Q2,5.696226440517801
ensemble,cpi_yoy,2025Q4,96,7,2027Q3,6.268601234314618
ensemble,cpi_yoy,2025Q4,96,8,2027Q4,6.272095243275728
ensemble,cpi_yoy,2025Q4,97,1,2026Q1,2.7844944705376102
ensemble,cpi_yoy,2025Q4,97,2,2026Q2,3.173135708031583
ensemble,cpi_yoy,2025Q4,97,3,2026Q3,2.722958932907438
ensemble,cpi_yoy,2025Q4,97,4,2026Q4,4.318733133799167
ensemble,cpi_yoy,2025Q4,97,5,2027Q1,4.194140273751136
ensemble,cpi_yoy,2025Q4,97,6,2027Q2,3.9959880629639075
ensemble,cpi_yoy,2025Q4,97,7,2027Q3,4.836156127100615
ensemble,cpi_yoy,2025Q4,97,8,2027Q4,4.9330793847980985
ensemble,cpi_yoy,2025Q4,98,1,2026Q1,4.068902025001734
ensemble,cpi_yoy,2025Q4,98,2,2026Q2,3.580345989110259
ensemble,cpi_yoy,2025Q4,98,3,2026Q3,3.7368504642545233
ensemble,cpi_yoy,2025Q4,98,4,2026Q4,3.9450462407230953
ensemble,cpi_yoy,2025Q4,98,5,2027Q1,3.087475866442466
ensemble,cpi_yoy,2025Q4,98,6,2027Q2,2.848412464659249
ensemble,cpi_yoy,2025Q4,98,7,2027Q3,3.035994616808686
ensemble,cpi_yoy,2025Q4,98,8,2027Q4,3.116729181214267
ensemble,cpi_yoy,2025Q4,99,1,2026Q1,3.2734898622959854
ensemble,cpi_yoy,2025Q4,99,2,2026Q2,2.6795911354611692
ensemble,cpi_yoy,2025Q4,99,3,2026Q3,3.310068213496029
ensemble,cpi_yoy,2025Q4,99,4,2026Q4,3.3742291266960516
ensemble,cpi_yoy,2025Q4,99,5,2027Q1,3.213436283870178
ensemble,cpi_yoy,2025Q4,99,6,2027Q2,2.8487201569432865
ensemble,cpi_yoy,2025Q4,99,7,2027Q3,1.6419438879887567
ensemble,cpi_yoy,2025Q4,99,8,2027Q4,1.0810233980253137
ensemble,cpi_yoy,2025Q4,100,1,2026Q1,3.089859731118122
ensemble,cpi_yoy,2025Q4,100,2,2026Q2,2.2746627332722356
ensemble,cpi_yoy,2025Q4,100,3,2026Q3,2.374103563083237
ensemble,cpi_yoy,2025Q4,100,4,2026Q4,2.9972059515777287
ensemble,cpi_yoy,2025Q4,100,5,2027Q1,3.1408166585337645
ensemble,cpi_yoy,2025Q4,100,6,2027Q2,3.3510768923012098
ensemble,cpi_yoy,2025Q4,100,7,2027Q3,2.739219650130218
ensemble,cpi_yoy,2025Q4,100,8,2027Q4,2.2007165884795903
ensemble,cpi_yoy,2025Q4,101,1,2026Q1,4.533877384227762
ensemble,cpi_yoy,2025Q4,101,2,2026Q2,5.1156792599038585
ensemble,cpi_yoy,2025Q4,101,3,2026Q3,5.27098790366395
ensemble,cpi_yoy,2025Q4,101,4,2026Q4,5.468675637506845
ensemble,cpi_yoy,2025Q4,101,5,2027Q1,4.590312108761742
ensemble,cpi_yoy,2025Q4,101,6,2027Q2,4.316925434795833
ensemble,cpi_yoy,2025Q4,101,7,2027Q3,3.8960822997292506
ensemble,cpi_yoy,2025Q4,101,8,2027Q4,2.831417266715679
ensemble,cpi_yoy,2025Q4,102,1,2026Q1,3.923119128238083
ensemble,cpi_yoy,2025Q4,102,2,2026Q2,3.358462159359903
ensemble,cpi_yoy,2025Q4,102,3,2026Q3,3.7170786788203625
ensemble,cpi_yoy,2025Q4,102,4,2026Q4,3.756934953756931
ensemble,cpi_yoy,2025Q4,102,5,2027Q1,3.5064862927314198
ensemble,cpi_yoy,2025Q4,102,6,2027Q2,3.3309184259806983
ensemble,cpi_yoy,2025Q4,102,7,2027Q3,3.370659112934673
ensemble,cpi_yoy,2025Q4,102,8,2027Q4,3.8002615479407647
ensemble,cpi_yoy,2025Q4,103,1,2026Q1,2.718148831607433
ensemble,cpi_yoy,2025Q4,103,2,2026Q2,3.723433664930445
ensemble,cpi_yoy,2025Q4,103,3,2026Q3,4.118576280588207
ensemble,cpi_yoy,2025Q4,103,4,2026Q4,4.90762234851287
ensemble,cpi_yoy,2025Q4,103,5,2027Q1,5.6529716547899636
ensemble,cpi_yoy,2025Q4,103,6,2027Q2,5.04687688288171
ensemble,cpi_yoy,2025Q4,103,7,2027Q3,4.6954597350051195
ensemble,cpi_yoy,2025Q4,103,8,2027Q4,4.786360507787212
ensemble,cpi_yoy,2025Q4,104,1,2026Q1,3.265798115275876
ensemble,cpi_yoy,2025Q4,104,2,2026Q2,3.00385670570848
ensemble,cpi_yoy,2025Q4,104,3,2026Q3,1.8403734931423
ensemble,cpi_yoy,2025Q4,104,4,2026Q4,1.3227291899741973
ensemble,cpi_yoy,2025Q4,104,5,2027Q1,2.1289470828109547
ensemble,cpi_yoy,2025Q4,104,6,2027Q2,2.3330799810791847
ensemble,cpi_yoy,2025Q4,104,7,2027Q3,2.7889905836894235
ensemble,cpi_yoy,2025Q4,104,8,2027Q4,3.1283519034858642
ensemble,cpi_yoy,2025Q4,105,1,2026Q1,3.66048860166699
ensemble,cpi_yoy,2025Q4,105,2,2026Q2,3.6109523953977156
ensemble,cpi_yoy,2025Q4,105,3,2026Q3,3.0942253195553193
ensemble,cpi_yoy,2025Q4,105,4,2026Q4,3.04203977201837
ensemble,cpi_yoy,2025Q4,105,5,2027Q1,3.352544043152142
ensemble,cpi_yoy,2025Q4,105,6,2027Q2,3.018035232748314
ensemble,cpi_yoy,2025Q4,105,7,2027Q3,2.9468378071795436
ensemble,cpi_yoy,2025Q4,105,8,2027Q4,2.6015087020933247
ensemble,cpi_yoy,2025Q4,106,1,2026Q1,2.5369383537478485
ensemble,cpi_yoy,2025Q4,106,2,2026Q2,2.56640515874544
ensemble,cpi_yoy,2025Q4,106,3,2026Q3,2.5243648679002
ensemble,cpi_yoy,2025Q4,106,4,2026Q4,2.433044784086351
ensemble,cpi_yoy,2025Q4,106,5,2027Q1,2.6941174443007454
ensemble,cpi_yoy,2025Q4,106,6,2027Q2,1.9287374113844975
ensemble,cpi_yoy,2025Q4,106,7,2027Q3,1.7810702738338637
ensemble,cpi_yoy,2025Q4,106,8,2027Q4,1.654079608058446
ensemble,cpi_yoy,2025Q4,107,1,2026Q1,2.865204545762766
ensemble,cpi_yoy,2025Q4,107,2,2026Q2,2.6463520747188816
ensemble,cpi_yoy,2025Q4,107,3,2026Q3,2.9651855182992657
ensemble,cpi_yoy,2025Q4,107,4,2026Q4,3.0768269056192477
ensemble,cpi_yoy,2025Q4,107,5,2027Q1,3.025415336887325
ensemble,cpi_yoy,2025Q4,107,6,2027Q2,2.971848553046595
ensemble,cpi_yoy,2025Q4,107,7,2027Q3,2.05357768893106
ensemble,cpi_yoy,2025Q4,107,8,2027Q4,2.1208510563963427
ensemble,cpi_yoy,2025Q4,108,1,2026Q1,3.2472776723997745
ensemble,cpi_yoy,2025Q4,108,2,2026Q2,2.9396475263610107
ensemble,cpi_yoy,2025Q4,108,3,2026Q3,1.817557057460501
ensemble,cpi_yoy,2025Q4,108,4,2026Q4,1.382284850843217
ensemble,cpi_yoy,2025Q4,108,5,2027Q1,2.322811494094775
ensemble,cpi_yoy,2025Q4,108,6,2027Q2,2.690208678935439
ensemble,cpi_yoy,2025Q4,108,7,2027Q3,3.3923561977813113
ensemble,cpi_yoy,2025Q4,108,8,2027Q4,3.6828420734324183
ensemble,cpi_yoy,2025Q4,109,1,2026Q1,2.6605031847599774
ensemble,cpi_yoy,2025Q4,109,2,2026Q2,2.528493715453938
ensemble,cpi_yoy,2025Q4,109,3,2026Q3,2.2010276554656354
ensemble,cpi_yoy,2025Q4,109,4,2026Q4,2.8722145377080324
ensemble,cpi_yoy,2025Q4,109,5,2027Q1,3.2252036216085336
ensemble,cpi_yoy,2025Q4,109,6,2027Q2,3.4810389753721216
ensemble,cpi_yoy,2025Q4,109,7,2027Q3,4.038161681807468
ensemble,cpi_yoy,2025Q4,109,8,2027Q4,3.8326593522305927
ensemble,cpi_yoy,2025Q4,110,1,2026Q1,2.8263113264459987
ensemble,cpi_yoy,2025Q4,110,2,2026Q2,2.25261195437405
ensemble,cpi_yoy,2025Q4,110,3,2026Q3,1.7717843848167296
ensemble,cpi_yoy,2025Q4,110,4,2026Q4,2.146514359791472
ensemble,cpi_yoy,2025Q4,110,5,2027Q1,1.9284399474107197
ensemble,cpi_yoy,2025Q4,110,6,2027Q2,2.1543706027540503
ensemble,cpi_yoy,2025Q4,110,7,2027Q3,2.0524069260614266
ensemble,cpi_yoy,2025Q4,110,8,2027Q4,1.5743563121340132
ensemble,cpi_yoy,2025Q4,111,1,2026Q1,2.650505370285612
ensemble,cpi_yoy,2025Q4,111,2,2026Q2,2.360283845934423
ensemble,cpi_yoy,2025Q4,111,3,2026Q3,2.3275368536166416
ensemble,cpi_yoy,2025Q4,111,4,2026Q4,2.35615276559923
ensemble,cpi_yoy,2025Q4,111,5,2027Q1,3.141639180242272
ensemble,cpi_yoy,2025Q4,111,6,2027Q2,3.034024479132901
ensemble,cpi_yoy,2025Q4,111,7,2027Q3,2.81438682368495
ensemble,cpi_yoy,2025Q4,111,8,2027Q4,2.8282308717350317
ensemble,cpi_yoy,2025Q4,112,1,2026Q1,2.212820451902048
ensemble,cpi_yoy,2025Q4,112,2,2026Q2,2.109404868510764
ensemble,cpi_yoy,2025Q4,112,3,2026Q3,1.7177160919958752
ensemble,cpi_yoy,2025Q4,112,4,2026Q4,2.0071044542427052
ensemble,cpi_yoy,2025Q4,112,5,2027Q1,2.921434925404543
ensemble,cpi_yoy,2025Q4,112,6,2027Q2,3.3163087770165856
ensemble,cpi_yoy,2025Q4,112,7,2027Q3,3.876478547800954
ensemble,cpi_yoy,2025Q4,112,8,2027Q4,4.244021499764013
ensemble,cpi_yoy,2025Q4,113,1,2026Q1,2.7791052562784246
ensemble,cpi_yoy,2025Q4,113,2,2026Q2,2.9055149972994605
ensemble,cpi_yoy,2025Q4,113,3,2026Q3,2.5957344340886066
ensemble,cpi_yoy,2025Q4,113,4,2026Q4,3.285612477247564
ensemble,cpi_yoy,2025Q4,113,5,2027Q1,3.4274597934577566
ensemble,cpi_yoy,2025Q4,113,6,2027Q2,3.815723682251871
ensemble,cpi_yoy,2025Q4,113,7,2027Q3,4.228571959232314
ensemble,cpi_yoy,2025Q4,113,8,2027Q4,3.5522175946751733
ensemble,cpi_yoy,2025Q4,114,1,2026Q1,3.1904012296669144
ensemble,cpi_yoy,2025Q4,114,2,2026Q2,3.496567583419294
ensemble,cpi_yoy,2025Q4,114,3,2026Q3,3.671593319251005
ensemble,cpi_yoy,2025Q4,114,4,2026Q4,3.5321669902593724
ensemble,cpi_yoy,2025Q4,114,5,2027Q1,3.2509757407726796
ensemble,cpi_yoy,2025Q4,114,6,2027Q2,2.839032792597778
ensemble,cpi_yoy,2025Q4,114,7,2027Q3,2.8101296364354877
ensemble,cpi_yoy,2025Q4,114,8,2027Q4,3.256425681373069
ensemble,cpi_yoy,2025Q4,115,1,2026Q1,3.022506497515061
ensemble,cpi_yoy,2025Q4,115,2,2026Q2,3.0133256682530174
ensemble,cpi_yoy,2025Q4,115,3,2026Q3,3.323696040535154
ensemble,cpi_yoy,2025Q4,115,4,2026Q4,3.315827848548046
ensemble,cpi_yoy,2025Q4,115,5,2027Q1,3.695019679246265
ensemble,cpi_yoy,2025Q4,115,6,2027Q2,3.420320178141705
ensemble,cpi_yoy,2025Q4,115,7,2027Q3,3.427245741241585
ensemble,cpi_yoy,2025Q4,115,8,2027Q4,3.213219779320088
ensemble,cpi_yoy,2025Q4,116,1,2026Q1,3.4793795304158035
ensemble,cpi_yoy,2025Q4,116,2,2026Q2,2.8879339206860895
ensemble,cpi_yoy,2025Q4,116,3,2026Q3,2.5137902936701075
ensemble,cpi_yoy,2025Q4,116,4,2026Q4,2.306749489083801
ensemble,cpi_yoy,2025Q4,116,5,2027Q1,3.1849962867364647
ensemble,cpi_yoy,2025Q4,116,6,2027Q2,3.479878478340786
ensemble,cpi_yoy,2025Q4,116,7,2027Q3,2.9383095478540304
ensemble,cpi_yoy,2025Q4,116,8,2027Q4,2.915447653426262
ensemble,cpi_yoy,2025Q4,117,1,2026Q1,2.975516195396059
ensemble,cpi_yoy,2025Q4,117,2,2026Q2,2.6983502649833326
ensemble,cpi_yoy,2025Q4,117,3,2026Q3,2.1083084087563044
ensemble,cpi_yoy,2025Q4,117,4,2026Q4,0.8029988928996734
ensemble,cpi_yoy,2025Q4,117,5,2027Q1,1.7755344964290538
ensemble,cpi_yoy,2025Q4,117,6,2027Q2,1.6036830340267691
ensemble,cpi_yoy,2025Q4,117,7,2027Q3,2.245017521457014
ensemble,cpi_yoy,2025Q4,117,8,2027Q4,2.995422643062168
ensemble,cpi_yoy,2025Q4,118,1,2026Q1,3.9652214219702406
ensemble,cpi_yoy,2025Q4,118,2,2026Q2,3.7142451315387737
ensemble,cpi_yoy,2025Q4,118,3,2026Q3,3.174920921279642
ensemble,cpi_yoy,2025Q4,118,4,2026Q4,3.1445682550860097
ensemble,cpi_yoy,2025Q4,118,5,2027Q1,3.5127289725596538
ensemble,cpi_yoy,2025Q4,118,6,2027Q2,3.1934590976094466
ensemble,cpi_yoy,2025Q4,118,7,2027Q3,3.3533774873950075
ensemble,cpi_yoy,2025Q4,118,8,2027Q4,2.700949853716775
ensemble,cpi_yoy,2025Q4,119,1,2026Q1,2.6520319379822235
ensemble,cpi_yoy,2025Q4,119,2,2026Q2,2.9518867515773413
ensemble,cpi_yoy,2025Q4,119,3,2026Q3,2.9170081583420577
ensemble,cpi_yoy,2025Q4,119,4,2026Q4,2.8113758115779537
ensemble,cpi_yoy,2025Q4,119,5,2027Q1,3.6492605337315074
ensemble,cpi_yoy,2025Q4,119,6,2027Q2,4.533373755215834
ensemble,cpi_yoy,2025Q4,119,7,2027Q3,4.246480452328388
ensemble,cpi_yoy,2025Q4,119,8,2027Q4,4.302793023074505
